1606780800000,646.14,794.91,542.51,762.27,273866681,1609459199999,4138609.51419577,1931498,131126435,1981473.61484575,0
1606780800000,646.14,646.78,645.58,645.58,9511,1606780859999,147.12992565,27,4900,75.82605507,0
1606780860000,645.43,645.43,643.64,644.71,7498,1606780919999,116.22893739,9,487,7.55395904,0
1606780920000,644.72,646.69,644.72,646.69,9067,1606780979999,140.53406472,10,9067,140.53406472,0
1606780980000,645.70,646.99,644.96,645.67,12349,1606781039999,191.02102107,27,9970,154.18640877,0
1606781040000,645.74,645.74,643.28,643.98,2100,1606781099999,32.55131788,22,241,3.74229414,0
1606781100000,644.02,644.02,641.70,642.29,35510,1606781159999,552.94531358,44,2284,35.53237880,0
1606781160000,642.00,643.38,641.32,641.97,6125,1606781219999,95.30955975,33,2104,32.72071567,0
1606781220000,641.79,642.33,641.43,642.24,46,1606781279999,0.71653917,19,12,0.18692684,0
1606781280000,642.45,642.69,641.32,641.32,2087,1606781339999,32.51174408,19,902,14.04813487,0
1606781340000,641.10,641.63,640.67,641.26,928,1606781399999,14.47015566,8,17,0.26511650,0
1606781400000,640.73,641.72,639.90,641.55,15371,1606781459999,240.00778004,32,6828,106.53595106,0
1606781460000,641.62,641.66,641.19,641.55,972,1606781519999,15.15362118,7,966,15.06008601,0
1606781520000,641.75,641.75,640.30,640.30,1128,1606781579999,17.58552989,10,1047,16.32136098,0
1606781580000,640.10,641.00,639.93,641.00,909,1606781639999,14.19847151,15,832,12.99603301,0
1606781640000,640.82,640.82,640.14,640.66,4747,1606781699999,74.10200768,17,109,1.70152570,0
1606781700000,640.88,640.88,640.69,640.71,37,1606781759999,0.57743759,7,37,0.57743759,0
1606781760000,641.10,641.32,640.73,640.79,2453,1606781819999,38.28385152,12,2436,38.01866813,0
1606781820000,640.80,640.80,640.18,640.18,58,1606781879999,0.90564743,9,30,0.46841582,0
1606781880000,640.51,641.27,640.51,641.27,69,1606781939999,1.07669732,10,43,0.67107427,0
1606781940000,641.53,642.09,641.22,641.87,4175,1606781999999,65.07030791,19,4134,64.43118534,0
1606782000000,641.98,642.03,641.52,641.52,557,1606782059999,8.67581990,7,550,8.56674826,0
1606782060000,641.60,641.80,641.60,641.71,44,1606782119999,0.68566556,9,25,0.38956466,0
1606782120000,641.66,641.85,641.38,641.55,841,1606782179999,13.10654495,14,21,0.32722174,0
1606782180000,641.49,642.08,641.49,642.08,900,1606782239999,14.02878974,14,872,13.59256864,0
1606782240000,642.21,643.10,642.14,642.46,6932,1606782299999,107.87181110,23,6906,107.46712286,0
1606782300000,642.79,643.01,640.72,640.85,8839,1606782359999,137.85682603,54,3613,56.38067972,0
1606782360000,641.18,642.20,641.18,641.50,2541,1606782419999,39.58437358,23,2010,31.31384432,0
1606782420000,641.27,642.50,641.13,642.16,3079,1606782479999,47.95582591,32,1992,31.02390705,0
1606782480000,642.36,642.65,642.11,642.26,4324,1606782539999,67.31695815,56,1220,18.99295198,0
1606782540000,642.23,642.23,641.93,641.93,1516,1606782599999,23.61054663,13,1329,20.69806904,0
1606782600000,641.93,641.95,641.93,641.95,356,1606782659999,5.54572991,4,256,3.98797377,0
1606782660000,641.94,641.94,640.86,641.03,7768,1606782719999,121.09893333,71,2702,42.12083780,0
1606782720000,640.89,640.89,639.96,640.42,3226,1606782779999,50.39260042,20,2323,36.28637318,0
1606782780000,640.26,640.79,640.01,640.79,2349,1606782839999,36.68516362,24,1336,20.85853596,0
1606782840000,640.75,640.75,639.50,639.50,90,1606782899999,1.40581609,6,37,0.57825082,0
1606782900000,639.54,639.54,636.00,637.48,10090,1606782959999,158.22004163,96,2158,33.88603513,0
1606782960000,637.96,639.01,637.95,638.87,8133,1606783019999,127.37334048,55,7477,117.10478525,0
1606783020000,638.50,639.11,638.35,638.79,1111,1606783079999,17.39739097,22,225,3.52392246,0
1606783080000,638.14,638.33,636.76,636.76,865,1606783139999,13.57677129,16,20,0.31344925,0
1606783140000,637.26,638.29,637.26,637.80,4921,1606783199999,77.18689618,38,1389,21.78451333,0
1606783200000,637.96,638.04,636.42,636.47,4067,1606783259999,63.83939215,46,814,12.75812037,0
1606783260000,636.52,636.68,636.13,636.17,1640,1606783319999,25.77911751,13,1626,25.55912339,0
1606783320000,636.11,636.61,636.11,636.60,4032,1606783379999,63.37431750,37,4001,62.88718617,0
1606783380000,636.73,636.78,636.41,636.49,704,1606783439999,11.05748644,13,320,5.02594895,0
1606783440000,636.71,637.08,635.94,636.21,5281,1606783499999,82.97566846,67,546,8.57913138,0
1606783500000,636.31,636.31,632.64,633.20,32739,1606783559999,516.54666517,182,16591,261.84737421,0
1606783560000,633.36,633.92,632.57,632.75,7250,1606783619999,114.47841772,72,3719,58.70791675,0
1606783620000,633.31,633.75,632.77,633.05,3357,1606783679999,53.02747075,38,1308,20.65988600,0
1606783680000,632.63,633.17,631.84,632.58,9748,1606783739999,154.18817247,55,3148,49.77475564,0
